id,nomarcamodelo,nocarroceria,image
682929813,VW/9.150 E DELIVERY,ABERTA/CABINE SUPLEMENTAR,Server://pic?did=0&bid=43250380&pid=1076656152&size=78348&ptime=1769925916&SERVER=1&VSM=0
682929844,FORD/CARGO 1119,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43250376&pid=1076654124&size=151560&ptime=1769925924&SERVER=1&VSM=0
682929882,I/M.BENZ SPTR TECFORM EM,AMBULANCIA,Server://pic?did=0&bid=43250369&pid=1076706344&size=76776&ptime=1769925942&SERVER=1&VSM=0
682929712,M.BENZ/ACCELO 1016 CE,FECHADA/CABINE ESTENDIDA,Server://pic?did=0&bid=43250485&pid=1075782672&size=441568&ptime=1769925872&SERVER=1&VSM=0
682929864,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43253150&pid=1073741840&size=497996&ptime=1769925928&SERVER=1&VSM=0
682929898,I/M.BENZ SPTR TECFORM EM,AMBULANCIA,Server://pic?did=0&bid=43250612&pid=1076529160&size=80684&ptime=1769925950&SERVER=1&VSM=0
682929967,M.BENZ/L 1620,BASCULANTE,Server://pic?did=0&bid=43250373&pid=1076831256&size=70956&ptime=1769925980&SERVER=1&VSM=0
682929987,M.BENZ/L 1620,CARROCERIA ABERTA,Server://pic?did=0&bid=43250371&pid=1076815916&size=487824&ptime=1769925986&SERVER=1&VSM=0
682944360,VW/17.260 CRM 4X2 4P,MEC.OPERACIONAL/CAB.LINEAR,Serne:anpr::2026021:::6bb8b1c6-98fd-4e65-ba6d-c6ba2ac8c02d.png
682930173,VW/24.250 CNC 6X2,CARROCERIA ABERTA,Server://pic?did=0&bid=43251243&pid=1076669456&size=477648&ptime=1769926275&SERVER=1&VSM=0
682929841,M.BENZ/ACTROS 2651S6X4,CABINE ESTENDIDA,Server://pic?did=0&bid=43250485&pid=1076472840&size=450616&ptime=1769925922&SERVER=1&VSM=0
682930021,M.BENZ/AX0R 1933 S,CABINE ESTENDIDA,Server://pic?did=0&bid=43253150&pid=1074030600&size=583828&ptime=1769926010&SERVER=1&VSM=0
682930079,GM/CHEVROLET,CARROCERIA ABERTA,Server://pic?did=0&bid=43250467&pid=1076863004&size=70252&ptime=1769926031&SERVER=1&VSM=0
682930080,SCANIA/R500 A6X4,CABINE ESTENDIDA,Server://pic?did=0&bid=43250379&pid=1076893764&size=82252&ptime=1769926031&SERVER=1&VSM=0
682930110,,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43250466&pid=1076870188&size=84512&ptime=1769926043&SERVER=1&VSM=0
682930114,M.BENZ/AXOR 2536 S,CABINE ESTENDIDA,Server://pic?did=0&bid=43250515&pid=1076834340&size=546848&ptime=1769926046&SERVER=1&VSM=0
682930126,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43250437&pid=1076904000&size=507852&ptime=1769926056&SERVER=1&VSM=0
682930130,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43250608&pid=1076827140&size=486836&ptime=1769926061&SERVER=1&VSM=0
682930129,VW/26.260 E,BASCULANTE,Server://pic?did=0&bid=43250529&pid=1076852780&size=69288&ptime=1769926063&SERVER=1&VSM=0
682930131,VW/8.150E DELIVERY,ABERTA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43250487&pid=1076923420&size=548008&ptime=1769926065&SERVER=1&VSM=0
682930191,I/M.BENZ SPTR TECFORM EM,AMBULANCIA,Server://pic?did=0&bid=43251243&pid=1076952072&size=386020&ptime=1769926347&SERVER=1&VSM=0
682930133,M.BENZ/ACCELO 815 CE,FECHADA/CABINE ESTENDIDA,Server://pic?did=0&bid=43250407&pid=1077030940&size=74744&ptime=1769926073&SERVER=1&VSM=0
682930135,VW/24.250 CNC 6X2,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43250462&pid=1077046276&size=72060&ptime=1769926085&SERVER=1&VSM=0
682930137,VW/24.250 CNC 6X2,CARROCERIA ABERTA,Server://pic?did=0&bid=43250333&pid=1077126160&size=524448&ptime=1769926088&SERVER=1&VSM=0
682930136,I/M.BENZ 416 MODIFICAR A,AMBULANCIA,Server://pic?did=0&bid=43250434&pid=1077051420&size=79404&ptime=1769926090&SERVER=1&VSM=0
682930201,IVECO/DAILY 45VETRATO,AMBULANCIA,Server://pic?did=0&bid=43251243&pid=1077069840&size=532648&ptime=1769926393&SERVER=1&VSM=0
682930141,VW/8.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43250575&pid=1076996124&size=493128&ptime=1769926124&SERVER=1&VSM=0
682930143,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43250406&pid=1077180460&size=458032&ptime=1769926138&SERVER=1&VSM=0
682930144,VW/8.120 EURO3,CARROCERIA FECHADA,Server://pic?did=0&bid=43250285&pid=1077357580&size=74928&ptime=1769926139&SERVER=1&VSM=0
682930145,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43250285&pid=1077357584&size=470352&ptime=1769926142&SERVER=1&VSM=0
682944366,M.BENZ/L 1113,CARROCERIA ABERTA,Serne:anpr::2026021:::6c57b9eb-ce9a-4720-b2dd-2b19f375b0ee.png
682930164,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43250515&pid=1077281832&size=81500&ptime=1769926214&SERVER=1&VSM=0
682930165,M.BENZ/L 1620,CARROCERIA ABERTA,Server://pic?did=0&bid=43250575&pid=1077251104&size=68500&ptime=1769926221&SERVER=1&VSM=0
682930170,M.BENZ/L 1620,CARROCERIA ABERTA,Server://pic?did=0&bid=43250381&pid=1077596164&size=86904&ptime=1769926261&SERVER=1&VSM=0
682944371,M.BENZ/ATEGO 3033CE,BASCULANTE/CABINE ESTENDIDA,Serne:anpr::2026021:::bb679ebb-822c-48f6-bf29-eee4b4305dff.png
682930174,I/M.BENZ SPTR TECFORM EM,AMBULANCIA,Server://pic?did=0&bid=43250406&pid=1077596192&size=353276&ptime=1769926287&SERVER=1&VSM=0
682930175,I/M.BENZ SPTR TECFORM EM,AMBULANCIA,Server://pic?did=0&bid=43250443&pid=1077585936&size=492116&ptime=1769926288&SERVER=1&VSM=0
682930180,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43250333&pid=1077606416&size=588868&ptime=1769926302&SERVER=1&VSM=0
682930182,M.BENZ/ATEGO 2426,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43250376&pid=1077632064&size=81536&ptime=1769926305&SERVER=1&VSM=0
682930181,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43250407&pid=1077644320&size=85960&ptime=1769926305&SERVER=1&VSM=0
682930183,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43250601&pid=1077487632&size=74628&ptime=1769926311&SERVER=1&VSM=0
682930187,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43250378&pid=1077760004&size=513372&ptime=1769926322&SERVER=1&VSM=0
682930188,VW/17.280 CRM 4X2,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43250440&pid=1077646396&size=73440&ptime=1769926333&SERVER=1&VSM=0
682930186,VW/17.210 MOTOR CUMMINS,TANQUE,Server://pic?did=0&bid=43253150&pid=1074692104&size=544876&ptime=1769926316&SERVER=1&VSM=0
682944376,M.BENZ/ATRON 1319,CARROCERIA FECHADA,Serne:anpr::2026021:::f142848e-b323-45a2-a2ba-47d67584bebf.png
682930192,M.BENZ/L 1620,CARROCERIA ABERTA,Server://pic?did=0&bid=43250366&pid=1077823504&size=511356&ptime=1769926344&SERVER=1&VSM=0
682930194,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43250381&pid=1077813276&size=87380&ptime=1769926351&SERVER=1&VSM=0
682930196,M.BENZ/ATEGO 2425,CARROCERIA ABERTA,Server://pic?did=0&bid=43250376&pid=1077847076&size=52536&ptime=1769926367&SERVER=1&VSM=0
682930195,M.BENZ/L 1513,CARROCERIA ABERTA,Server://pic?did=0&bid=43250421&pid=1077792816&size=73344&ptime=1769926368&SERVER=1&VSM=0
682930197,I/MB 415SPRINTER REV AMB,AMBULANCIA,Server://pic?did=0&bid=43250380&pid=1077852200&size=84080&ptime=1769926372&SERVER=1&VSM=0
682930198,I/M.BENZ SPTR TECFORM EM,AMBULANCIA,Server://pic?did=0&bid=43250446&pid=1077806112&size=91488&ptime=1769926374&SERVER=1&VSM=0
682930185,VW/17.210 MOTOR CUMMINS,TANQUE,Server://pic?did=0&bid=43250485&pid=1077427208&size=477608&ptime=1769926313&SERVER=1&VSM=0
682930205,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43250467&pid=1077865488&size=77104&ptime=1769926395&SERVER=1&VSM=0
682930204,M.BENZ/L 1620,CARROCERIA FECHADA,Server://pic?did=0&bid=43250440&pid=1077865512&size=71948&ptime=1769926395&SERVER=1&VSM=0
682930208,VW/24.250 CNC 6X2,BASCULANTE,Server://pic?did=0&bid=43250434&pid=1077874744&size=496440&ptime=1769926407&SERVER=1&VSM=0
682930210,FORD/CARGO 2631,CARROCERIA ABERTA,Server://pic?did=0&bid=43250406&pid=1077988372&size=75284&ptime=1769926419&SERVER=1&VSM=0
682930213,VOLVO/FH 460 6X2T,NAO APLICAVEL,Server://pic?did=0&bid=43250490&pid=1077859384&size=509712&ptime=1769926422&SERVER=1&VSM=0
682930215,VW/24.250 CNC 6X2,BASCULANTE,Server://pic?did=0&bid=43250463&pid=1077992460&size=485156&ptime=1769926434&SERVER=1&VSM=0
682930217,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43250421&pid=1077990440&size=79480&ptime=1769926435&SERVER=1&VSM=0
682930219,FORD/F4000 TURBO 4.3T,CARROCERIA ABERTA,Server://pic?did=0&bid=43250371&pid=1078114324&size=80740&ptime=1769926449&SERVER=1&VSM=0
682944381,M.BENZ/L 1620,TANQUE,Serne:anpr::2026021:::fcac6692-f4ee-4bd4-b81f-8c03fce7ebb9.png
682930224,M.BENZ/L 1318,CARROCERIA ABERTA,Server://pic?did=0&bid=43254692&pid=1073741832&size=86544&ptime=1769926460&SERVER=1&VSM=0
682930229,M.BENZ/ATEGO 2429,CARROCERIA ABERTA,Server://pic?did=0&bid=43254692&pid=1073741860&size=480620&ptime=1769926474&SERVER=1&VSM=0
682944385,M.BENZ/1718 M,CARROCERIA FECHADA,Serne:anpr::2026021:::ceda770d-f559-4d43-bc22-210e40c8d31e.png
682930227,FORD/F350 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43250462&pid=1078116364&size=539440&ptime=1769926475&SERVER=1&VSM=0
682944386,M.BENZ/1718 M,CARROCERIA FECHADA,Serne:anpr::2026021:::9ed60df3-4d3e-48af-bb82-00a68ad2f4a1.png
682930235,M.BENZ/L 1620,BASCULANTE,Server://pic?did=0&bid=43254735&pid=1073770520&size=80172&ptime=1769926488&SERVER=1&VSM=0
682944388,VW/23.220,CARROCERIA FECHADA,Serne:anpr::2026021:::db4c218a-34de-4877-8e4a-a6f59e2a1d05.png
682930237,VW/15.190 CRM 4X2,TANQUE,Server://pic?did=0&bid=43254735&pid=1073817616&size=81180&ptime=1769926499&SERVER=1&VSM=0
682930247,VW/24.280 CRM 6X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254793&pid=1073879048&size=64580&ptime=1769926529&SERVER=1&VSM=0
682930248,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254797&pid=1073902600&size=65268&ptime=1769926534&SERVER=1&VSM=0
682930250,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43250611&pid=1078175768&size=69540&ptime=1769926538&SERVER=1&VSM=0
682930255,VW/24.280 CRM 6X2,SILO,Server://pic?did=0&bid=43254836&pid=1073887268&size=417412&ptime=1769926553&SERVER=1&VSM=0
682930256,FORD/CARGO 2428 E,CARROCERIA ABERTA,Server://pic?did=0&bid=43254858&pid=1073912836&size=66116&ptime=1769926554&SERVER=1&VSM=0
682930252,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254780&pid=1073964052&size=80824&ptime=1769926554&SERVER=1&VSM=0
682930253,M.BENZ/712 C,CARROCERIA ABERTA,Server://pic?did=0&bid=43255034&pid=1073741824&size=79268&ptime=1769926555&SERVER=1&VSM=0
682930254,FORD/F250 XLT F21,CARROCERIA ABERTA,Server://pic?did=0&bid=43254780&pid=1073937452&size=78644&ptime=1769926556&SERVER=1&VSM=0
682930259,VW/24.280 CRM 6X2,SILO,Server://pic?did=0&bid=43254859&pid=1073922060&size=478152&ptime=1769926562&SERVER=1&VSM=0
682944393,M.BENZ/AXOR 2644S6X4,CABINE ESTENDIDA,Serne:anpr::2026021:::ff4b5cb9-5355-4124-a768-832d65b74129.png
682930261,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254902&pid=1073883164&size=72872&ptime=1769926571&SERVER=1&VSM=0
682930264,M.BENZ/L 1618,TANQUE,Server://pic?did=0&bid=43255009&pid=1073819652&size=80332&ptime=1769926576&SERVER=1&VSM=0
682944394,I/M.BENZ SPRINTER GREEAM,AMBULANCIA,Serne:anpr::2026021:::c33984cc-e581-485d-9ec0-1e36a2615424.png
682930266,M.BENZ/1718,TANQUE,Server://pic?did=0&bid=43255063&pid=1073741848&size=78696&ptime=1769926577&SERVER=1&VSM=0
682930268,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254826&pid=1073996824&size=77920&ptime=1769926581&SERVER=1&VSM=0
682930271,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254757&pid=1074044984&size=495768&ptime=1769926588&SERVER=1&VSM=0
682944395,FORD/F4000 G,CARROCERIA ABERTA,Serne:anpr::2026021:::744cebb4-8546-4312-9eb7-e79ad3506f92.png
682930275,VW/17.190 CRM 4X2 4P,CARROCERIA FECHADA/CAB.LINEAR,Server://pic?did=0&bid=43254826&pid=1074059308&size=78200&ptime=1769926615&SERVER=1&VSM=0
682930279,VW/6.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254828&pid=1074066488&size=410788&ptime=1769926625&SERVER=1&VSM=0
682944397,VW/17.190 WORKER,MECANISMO OPERACIONAL,Serne:anpr::2026021:::2030c945-2e9c-457e-9ccc-e1b52e307f05.png
682930285,DAF/XF FTT 530 SSC,CABINE ESTENDIDA,Server://pic?did=0&bid=43254780&pid=1074208804&size=543716&ptime=1769926647&SERVER=1&VSM=0
682930286,FORD/CARGO 2428 CNL,CARROCERIA ABERTA,Server://pic?did=0&bid=43254585&pid=1074385980&size=85476&ptime=1769926652&SERVER=1&VSM=0
682930276,M.BENZ/L 1113,CARROCERIA ABERTA,Server://pic?did=0&bid=43250996&pid=1077895184&size=561068&ptime=1769926616&SERVER=1&VSM=0
682930288,M.BENZ/710,CARROCERIA FECHADA,Server://pic?did=0&bid=43254895&pid=1074228228&size=466944&ptime=1769926676&SERVER=1&VSM=0
682930291,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254826&pid=1074293776&size=85032&ptime=1769926681&SERVER=1&VSM=0
682930299,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254782&pid=1074432008&size=510132&ptime=1769926704&SERVER=1&VSM=0
682930305,VOLVO/VM 330 6X4R,BASCULANTE,Server://pic?did=0&bid=43254826&pid=1074404392&size=81512&ptime=1769926727&SERVER=1&VSM=0
682930330,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254585&pid=1075010596&size=535272&ptime=1769926835&SERVER=1&VSM=0
682930311,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254793&pid=1074569228&size=521884&ptime=1769926753&SERVER=1&VSM=0
682930308,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254667&pid=1074499600&size=570432&ptime=1769926744&SERVER=1&VSM=0
682930314,FORD/CARGO 2429 L,CARROCERIA FECHADA,Server://pic?did=0&bid=43254797&pid=1074573348&size=474628&ptime=1769926767&SERVER=1&VSM=0
682930315,I/M.BENZ 416 MODIFICAR A,AMBULANCIA,Server://pic?did=0&bid=43255063&pid=1074276412&size=78484&ptime=1769926772&SERVER=1&VSM=0
682944403,VW/17.260 CRM 4X2 4P,MEC.OPERACIONAL/CAB.LINEAR,Serne:anpr::2026021:::312018f9-457a-4eee-9195-0c977567b442.png
682930316,VW/24.280 CRM 6X2,TANQUE,Server://pic?did=0&bid=43254711&pid=1074741264&size=78388&ptime=1769926782&SERVER=1&VSM=0
682930319,IVECO/TECTOR 240E28,BASCULANTE,Server://pic?did=0&bid=43255068&pid=1074411532&size=72116&ptime=1769926791&SERVER=1&VSM=0
682930320,VW/24.280 CRM 6X2,TANQUE,Server://pic?did=0&bid=43254786&pid=1074703372&size=78128&ptime=1769926793&SERVER=1&VSM=0
682930318,SCANIA/SCANIA-VABIS 76,CARROCERIA ABERTA,Server://pic?did=0&bid=43254667&pid=1074749448&size=517008&ptime=1769926788&SERVER=1&VSM=0
682930325,VW/13.190 CRM 4X2,na,Server://pic?did=0&bid=43254828&pid=1074733068&size=76172&ptime=1769926817&SERVER=1&VSM=0
682930327,IVECO/TECTOR 24-280,CARROCERIA ABERTA,Server://pic?did=0&bid=43254827&pid=1074761740&size=115932&ptime=1769926824&SERVER=1&VSM=0
682930329,IVECO/TECTOR 11-190,CARROCERIA FECHADA,Server://pic?did=0&bid=43255002&pid=1074584600&size=76708&ptime=1769926830&SERVER=1&VSM=0
682930332,VW/6.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254779&pid=1074834444&size=69604&ptime=1769926831&SERVER=1&VSM=0
682930333,VW/DELIVERY 11.180,CARROCERIA ABERTA,Server://pic?did=0&bid=43252550&pid=1076892688&size=563216&ptime=1769926840&SERVER=1&VSM=0
682930358,M.BENZ/L 1418,TANQUE,Server://pic?did=0&bid=43255002&pid=1074889768&size=484064&ptime=1769926940&SERVER=1&VSM=0
682930334,FORD/F4000,CARROCERIA ABERTA,Server://pic?did=0&bid=43254585&pid=1075075080&size=603028&ptime=1769926843&SERVER=1&VSM=0
682930336,I/M.BENZ 415CDISPRINTERC,CARROCERIA FECHADA,Server://pic?did=0&bid=43254779&pid=1074866192&size=76724&ptime=1769926845&SERVER=1&VSM=0
682930338,M.BENZ/L 1513,BASCULANTE,Server://pic?did=0&bid=43254902&pid=1074733084&size=72104&ptime=1769926848&SERVER=1&VSM=0
682930339,VW/DELIVERY 11.180,CARROCERIA FECHADA,Server://pic?did=0&bid=43254692&pid=1074996228&size=493952&ptime=1769926851&SERVER=1&VSM=0
682930340,FORD/F 350 P,CARROCERIA ABERTA,Server://pic?did=0&bid=43254699&pid=1074981904&size=74100&ptime=1769926853&SERVER=1&VSM=0
682930342,GMC/16.220,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254711&pid=1074972696&size=79024&ptime=1769926858&SERVER=1&VSM=0
682930344,VOLVO/FH12 380 4X2T,NAO APLICAVEL,Server://pic?did=0&bid=43254779&pid=1074902044&size=465112&ptime=1769926859&SERVER=1&VSM=0
682944410,MERCEDES BENZ,CARROCERIA ABERTA,Serne:anpr::2026021:::877be136-bb00-464b-9049-63eea483bd9a.png
682930343,FORD/CARGO 1617,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43255063&pid=1074607140&size=515672&ptime=1769926862&SERVER=1&VSM=0
682930350,M.BENZ/ATEGO 1518,CARROCERIA ABERTA,Server://pic?did=0&bid=43255034&pid=1074735120&size=69032&ptime=1769926887&SERVER=1&VSM=0
682930351,M.BENZ/ATEGO 2425,CARROCERIA ABERTA,Server://pic?did=0&bid=43254786&pid=1074972704&size=61712&ptime=1769926888&SERVER=1&VSM=0
682930352,M.BENZ/L 1620,CARROCERIA FECHADA,Server://pic?did=0&bid=43255051&pid=1074734100&size=78388&ptime=1769926893&SERVER=1&VSM=0
682930356,VW/24.280 CRM 6X2,ABERTA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254836&pid=1075062800&size=290820&ptime=1769926928&SERVER=1&VSM=0
682930355,M.BENZ/710,CARROCERIA ABERTA,Server://pic?did=0&bid=43254827&pid=1075099656&size=79644&ptime=1769926932&SERVER=1&VSM=0
682930357,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254754&pid=1075173392&size=80488&ptime=1769926936&SERVER=1&VSM=0
682930359,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43254826&pid=1075118092&size=74012&ptime=1769926941&SERVER=1&VSM=0
682930360,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43255067&pid=1074805816&size=76056&ptime=1769926942&SERVER=1&VSM=0
682930361,VW/24.280 CRM 6X2,ABERTA/MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254701&pid=1075250188&size=457720&ptime=1769926942&SERVER=1&VSM=0
682930362,M.BENZ/L 1418,TANQUE,Server://pic?did=0&bid=43254699&pid=1075273732&size=567668&ptime=1769926945&SERVER=1&VSM=0
682930363,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43254712&pid=1075271692&size=473608&ptime=1769926954&SERVER=1&VSM=0
682930371,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43254701&pid=1075290128&size=528320&ptime=1769926958&SERVER=1&VSM=0
682930370,FORD/F350 G,CARROCERIA FECHADA,Server://pic?did=0&bid=43254712&pid=1075294220&size=84812&ptime=1769926960&SERVER=1&VSM=0
682944414,FORD/F4000,CARROCERIA ABERTA,Serne:anpr::2026021:::f358e566-ac21-42a5-afbd-233b753eb079.png
682930377,M.BENZ/ATEGO 2426,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43254699&pid=1075364868&size=501272&ptime=1769926978&SERVER=1&VSM=0
682930375,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43255034&pid=1074946100&size=96096&ptime=1769926976&SERVER=1&VSM=0
682944417,SCANIA/G540 A6X4 XT CS,NAO APLICAVEL,Serne:anpr::2026021:::e2ca38d9-1185-49a5-ac22-340e3a10229d.png
682930379,FORD/CARGO 816 S,CARROCERIA ABERTA,Server://pic?did=0&bid=43253150&pid=1076843528&size=455420&ptime=1769926985&SERVER=1&VSM=0
682930383,FORD/F4000 TURBO 4.3T,CARROCERIA ABERTA,Server://pic?did=0&bid=43254703&pid=1075381288&size=80740&ptime=1769927004&SERVER=1&VSM=0
682930384,SCANIA/P 310 B8X2,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43255051&pid=1075026988&size=494292&ptime=1769927007&SERVER=1&VSM=0
682930387,M.BENZ/ATEGO 2426,FECHADA/CABINE ESTENDIDA,Server://pic?did=0&bid=43254121&pid=1075012624&size=526124&ptime=1769927011&SERVER=1&VSM=0
682930386,SCANIA/P 310 B8X2,ABERTA/CABINE ESTENDIDA,Server://pic?did=0&bid=43254895&pid=1075208228&size=431484&ptime=1769927010&SERVER=1&VSM=0
682944418,VW/DELIVERY 11.180,CARROCERIA ABERTA,Serne:anpr::2026021:::a0586f69-1dc0-40de-806b-309d64c960c5.png
682930388,M.BENZ/ATEGO 2426,FECHADA/CABINE ESTENDIDA,Server://pic?did=0&bid=43255361&pid=1073850384&size=529364&ptime=1769927011&SERVER=1&VSM=0
682931904,VW/13.180 EURO3 WORKER,CARROCERIA FECHADA,Server://pic?did=0&bid=43255361&pid=1074794504&size=413988&ptime=1769927020&SERVER=1&VSM=0
682930394,VW/13.180 CNM,BASCULANTE/CABINE SUPLEMENTAR,Server://pic?did=0&bid=43254779&pid=1075407912&size=474812&ptime=1769927040&SERVER=1&VSM=0
682944421,FORD/F4000 G,CARROCERIA ABERTA,Serne:anpr::2026021:::71206241-9f18-4989-b4af-0b69bf8d0aad.png
682930395,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43255002&pid=1075225612&size=72744&ptime=1769927041&SERVER=1&VSM=0
682930397,FORD/F4000 G,CARROCERIA ABERTA,Server://pic?did=0&bid=43255068&pid=1075134496&size=67088&ptime=1769927044&SERVER=1&VSM=0
682930396,VW/8.150 E DELIVERY PLUS,CARROCERIA ABERTA,Server://pic?did=0&bid=43254699&pid=1075499052&size=89780&ptime=1769927046&SERVER=1&VSM=0
682930399,M.BENZ/L 1620,BASCULANTE,Server://pic?did=0&bid=43254699&pid=1075584008&size=321172&ptime=1769927054&SERVER=1&VSM=0
682930378,FORD/CARGO 816 S,CARROCERIA ABERTA,Server://pic?did=0&bid=43255033&pid=1074852876&size=437632&ptime=1769926982&SERVER=1&VSM=0
682930402,FORD/CARGO 1319,BASCULANTE,Server://pic?did=0&bid=43254735&pid=1075592212&size=71852&ptime=1769927074&SERVER=1&VSM=0
682930408,SCANIA/G 420 A6X4,NAO APLICAVEL,Server://pic?did=0&bid=43254825&pid=1075559436&size=495352&ptime=1769927090&SERVER=1&VSM=0
682930412,na,CABINE ESTENDIDA,Server://pic?did=0&bid=43254735&pid=1075665932&size=498708&ptime=1769927094&SERVER=1&VSM=0
682930417,VW/13.190 CRM 4X2,TANQUE PRODUTO PERIGOSO,Server://pic?did=0&bid=43254780&pid=1075676180&size=80428&ptime=1769927115&SERVER=1&VSM=0
682930421,VW/8.160 DRC 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43254780&pid=1075733516&size=118256&ptime=1769927128&SERVER=1&VSM=0
682930422,VOLVO/VM 310 4X2T,NAO APLICAVEL,Server://pic?did=0&bid=43255051&pid=1075464196&size=77460&ptime=1769927128&SERVER=1&VSM=0
682930423,M.BENZ/L 2219,MECANISMO OPERACIONAL,Server://pic?did=0&bid=43254735&pid=1075804180&size=510252&ptime=1769927139&SERVER=1&VSM=0
682930420,M.BENZ/ATEGO 2425,CARROCERIA ABERTA,Server://pic?did=0&bid=43253150&pid=1077266448&size=556860&ptime=1769927119&SERVER=1&VSM=0
682930425,VOLVO/FH 540 6X4T,CABINE ESTENDIDA,Server://pic?did=0&bid=43254895&pid=1075634212&size=86244&ptime=1769927144&SERVER=1&VSM=0
682930424,I/GM SILVERADO CONQ HD,CARROCERIA ABERTA,Server://pic?did=0&bid=43254825&pid=1075722268&size=76188&ptime=1769927145&SERVER=1&VSM=0
682930427,I/FOTON AUMAN D 1722B,CARROCERIA ABERTA,Server://pic?did=0&bid=43254780&pid=1075807240&size=517560&ptime=1769927148&SERVER=1&VSM=0
682930428,VW/11.180 DRC 4X2,CARROCERIA ABERTA,Server://pic?did=0&bid=43254702&pid=1075860512&size=463096&ptime=1769927152&SERVER=1&VSM=0
682930426,FORD/F 4000 P,CARROCERIA ABERTA,Server://pic?did=0&bid=43254895&pid=1075692552&size=59428&ptime=1769927150&SERVER=1&VSM=0
682930430,SCANIA/R450 A4X2,CABINE ESTENDIDA,Server://pic?did=0&bid=43254754&pid=1075851288&size=482040&ptime=1769927162&SERVER=1&VSM=0
682944434,FORD/F4000 G,CARROCERIA ABERTA,Serne:anpr::2026021:::d0d03fc4-619a-4c9d-9f4c-ad271bf9b541.png
682930432,DAF/XF FTT 530,CABINE ESTENDIDA,Server://pic?did=0&bid=43254711&pid=1075883048&size=86012&ptime=1769927168&SERVER=1&VSM=0
682930434,FORD/CARGO 1319,BASCULANTE,Server://pic?did=0&bid=43254779&pid=1075842100&size=485180&ptime=1769927181&SERVER=1&VSM=0
682930435,VW/13.190 CRM 4X2,CARROCERIA FECHADA,Server://pic?did=0&bid=43253238&pid=1077344264&size=866516&ptime=1769927181&SERVER=1&VSM=0
682930438,VOLVO/FH 500 6X2T,NAO APLICAVEL,Server://pic?did=0&bid=43254826&pid=1075883036&size=537760&ptime=1769927194&SERVER=1&VSM=0
